order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,list_price,quantity,discount_percent,cost_quantity,discount,sales_price,profit
7191,2022-04-14,First Class,Home Office,United States,San Diego,California,92024,West,Furniture,Tables,FUR-TA-10003392,620,670,3,2,1860,40.2,1969.8,109.79999999999995
7192,2022-05-15,Second Class,Consumer,United States,Hialeah,Florida,33012,South,Office Supplies,Binders,OFF-BI-10004140,10,10,4,2,40,0.8,39.2,-0.7999999999999972
7193,2023-10-26,Second Class,Consumer,United States,Hialeah,Florida,33012,South,Office Supplies,Art,OFF-AR-10003631,30,30,8,2,240,4.8,235.2,-4.800000000000011
7194,2023-04-24,First Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Storage,OFF-ST-10003716,1120,1350,6,3,6720,243.0,7857.0,1137.0
7195,2023-07-03,First Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Binders,OFF-BI-10003274,20,20,4,4,80,3.2,76.8,-3.200000000000003
7196,2023-09-12,Standard Class,Home Office,United States,Seattle,Washington,98103,West,Furniture,Furnishings,FUR-FU-10004848,20,20,2,5,40,2.0,38.0,-2.0
7197,2022-06-04,Standard Class,Home Office,United States,Los Angeles,California,90036,West,Office Supplies,Art,OFF-AR-10003504,20,20,5,3,100,3.0,97.0,-3.0
7198,2022-07-04,Standard Class,Home Office,United States,Los Angeles,California,90036,West,Office Supplies,Labels,OFF-LA-10000305,10,10,2,2,20,0.4,19.6,-0.3999999999999986
7199,2023-07-10,Standard Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Art,OFF-AR-10001427,10,10,2,2,20,0.4,19.6,-0.3999999999999986
7200,2023-12-27,Standard Class,Home Office,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10004614,130,140,2,5,260,14.0,266.0,6.0
7201,2023-09-07,Standard Class,Consumer,United States,Fort Lauderdale,Florida,33311,South,Technology,Phones,TEC-PH-10001944,110,120,1,3,110,3.6,116.4,6.400000000000006
7202,2022-12-06,Standard Class,Consumer,United States,Fort Lauderdale,Florida,33311,South,Furniture,Tables,FUR-TA-10001039,290,330,7,5,2030,115.5,2194.5,164.5
7203,2022-08-16,Same Day,Corporate,United States,Rochester,New York,14609,East,Furniture,Furnishings,FUR-FU-10003806,650,760,5,5,3250,190.0,3610.0,360.0
7204,2023-05-15,Standard Class,Home Office,United States,Saint Charles,Illinois,60174,Central,Furniture,Furnishings,FUR-FU-10002111,10,10,3,5,30,1.5,28.5,-1.5
7205,2023-07-26,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Art,OFF-AR-10000817,10,10,2,5,20,1.0,19.0,-1.0
7206,2023-02-21,Standard Class,Consumer,United States,San Francisco,California,94109,West,Furniture,Furnishings,FUR-FU-10001424,20,20,2,4,40,1.6,38.4,-1.6000000000000014
7207,2023-08-17,Standard Class,Consumer,United States,San Francisco,California,94109,West,Technology,Machines,TEC-MA-10002930,340,370,11,4,3740,162.8,3907.2,167.19999999999982
7208,2023-09-30,First Class,Corporate,United States,Phoenix,Arizona,85023,West,Office Supplies,Art,OFF-AR-10003759,0,0,2,5,0,0.0,0.0,0.0
7209,2023-09-25,First Class,Corporate,United States,Phoenix,Arizona,85023,West,Office Supplies,Paper,OFF-PA-10001837,20,20,4,2,80,1.6,78.4,-1.5999999999999943
7210,2023-02-12,First Class,Corporate,United States,Phoenix,Arizona,85023,West,Office Supplies,Paper,OFF-PA-10001667,10,10,2,4,20,0.8,19.2,-0.8000000000000007
7211,2023-08-09,Standard Class,Corporate,United States,Seattle,Washington,98115,West,Office Supplies,Paper,OFF-PA-10000246,20,30,3,4,60,3.5999999999999996,86.4,26.400000000000006
7212,2023-08-31,Standard Class,Corporate,United States,Seattle,Washington,98115,West,Office Supplies,Binders,OFF-BI-10001078,40,50,12,5,480,30.0,570.0,90.0
7213,2022-10-21,Standard Class,Corporate,United States,Seattle,Washington,98115,West,Office Supplies,Binders,OFF-BI-10000138,10,10,3,4,30,1.2000000000000002,28.8,-1.1999999999999993
7214,2023-10-03,Standard Class,Consumer,United States,Camarillo,California,93010,West,Office Supplies,Labels,OFF-LA-10002034,10,10,3,3,30,0.8999999999999999,29.1,-0.8999999999999986
7215,2022-10-07,Second Class,Corporate,United States,Detroit,Michigan,48205,Central,Office Supplies,Art,OFF-AR-10000127,20,20,5,2,100,2.0,98.0,-2.0
7216,2023-11-12,Second Class,Corporate,United States,Detroit,Michigan,48205,Central,Office Supplies,Paper,OFF-PA-10003172,30,30,4,3,120,3.6,116.4,-3.5999999999999943
7217,2023-04-02,First Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Art,OFF-AR-10001246,10,10,3,4,30,1.2000000000000002,28.8,-1.1999999999999993
7218,2023-08-07,First Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Binders,OFF-BI-10002026,60,60,2,2,120,2.4,117.6,-2.4000000000000057
7219,2022-05-30,First Class,Consumer,United States,San Francisco,California,94109,West,Technology,Accessories,TEC-AC-10000844,300,340,4,4,1200,54.4,1305.6,105.59999999999991
7220,2023-07-15,First Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Binders,OFF-BI-10001575,40,50,2,4,80,4.0,96.0,16.0
7221,2023-03-18,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,OFF-BI-10004632,250,270,3,5,750,40.5,769.5,19.5
7222,2023-01-17,Standard Class,Consumer,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10000193,130,140,3,2,390,8.399999999999999,411.6,21.600000000000023
7223,2023-07-11,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Technology,Accessories,TEC-AC-10003441,30,40,3,3,90,3.5999999999999996,116.4,26.400000000000006
7224,2023-12-15,Standard Class,Consumer,United States,San Francisco,California,94122,West,Technology,Phones,TEC-PH-10004093,100,110,3,3,300,9.899999999999999,320.1,20.100000000000023
7225,2022-12-20,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Appliances,OFF-AP-10002998,130,150,7,2,910,21.0,1029.0,119.0
7226,2022-12-17,Standard Class,Consumer,United States,San Francisco,California,94122,West,Furniture,Furnishings,FUR-FU-10000073,30,30,4,2,120,2.4,117.6,-2.4000000000000057
7227,2023-11-14,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Paper,OFF-PA-10001125,110,120,5,4,550,24.0,576.0,26.0
7228,2023-04-28,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Technology,Accessories,TEC-AC-10003033,1080,1320,5,4,5400,264.0,6336.0,936.0
7229,2022-06-21,First Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Binders,OFF-BI-10002498,70,90,6,3,420,16.200000000000003,523.8,103.79999999999995
7230,2023-04-07,First Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Paper,OFF-PA-10004569,20,20,3,4,60,2.4000000000000004,57.6,-2.3999999999999986
7231,2022-05-19,First Class,Consumer,United States,Fairfield,Connecticut,6824,East,Office Supplies,Binders,OFF-BI-10002353,20,30,2,4,40,2.4,57.6,17.6
7232,2023-12-29,First Class,Consumer,United States,Fairfield,Connecticut,6824,East,Office Supplies,Appliances,OFF-AP-10001564,410,470,2,5,820,47.0,893.0,73.0
7233,2023-03-22,First Class,Consumer,United States,Fairfield,Connecticut,6824,East,Office Supplies,Paper,OFF-PA-10003673,30,30,4,5,120,6.0,114.0,-6.0
7234,2022-02-10,Standard Class,Consumer,United States,New York City,New York,10011,East,Furniture,Furnishings,FUR-FU-10003347,90,110,8,5,720,44.0,836.0,116.0
7235,2022-06-08,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,OFF-PA-10001934,10,10,2,5,20,1.0,19.0,-1.0
7236,2022-05-25,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10000632,60,70,2,5,120,7.0,133.0,13.0
7237,2022-05-05,First Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Art,OFF-AR-10003190,10,10,3,4,30,1.2000000000000002,28.8,-1.1999999999999993
7238,2022-08-23,Same Day,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Technology,Machines,TEC-MA-10000904,270,340,3,2,810,20.4,999.6,189.60000000000002
7239,2022-02-18,Standard Class,Consumer,United States,San Jose,California,95123,West,Furniture,Furnishings,FUR-FU-10000771,40,40,7,2,280,5.6000000000000005,274.4,-5.600000000000023
7240,2022-04-07,Standard Class,Consumer,United States,San Jose,California,95123,West,Office Supplies,Envelopes,OFF-EN-10001990,40,40,7,3,280,8.4,271.6,-8.399999999999977
7241,2023-12-05,Second Class,Consumer,United States,Pasadena,California,91104,West,Furniture,Furnishings,FUR-FU-10002445,70,70,7,5,490,24.5,465.5,-24.5
7242,2023-10-24,Second Class,Consumer,United States,Pasadena,California,91104,West,Office Supplies,Binders,OFF-BI-10003638,80,90,6,2,480,10.8,529.2,49.200000000000045
7243,2023-09-29,Second Class,Consumer,United States,Pasadena,California,91104,West,Furniture,Furnishings,FUR-FU-10004864,20,20,2,3,40,1.2,38.8,-1.2000000000000028
7244,2022-02-27,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Chairs,FUR-CH-10002024,3540,4420,9,3,31860,1193.3999999999999,38586.6,6726.5999999999985
7245,2023-07-01,First Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Art,OFF-AR-10002445,40,50,7,4,280,14.0,336.0,56.0
7246,2022-01-19,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Storage,OFF-ST-10001370,310,350,5,2,1550,35.0,1715.0,165.0
7247,2023-11-13,Standard Class,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Labels,OFF-LA-10000305,20,20,3,4,60,2.4000000000000004,57.6,-2.3999999999999986
7248,2023-08-08,Standard Class,Corporate,United States,Columbus,Ohio,43229,East,Furniture,Bookcases,FUR-BO-10001972,250,300,5,5,1250,75.0,1425.0,175.0
7249,2023-05-11,Standard Class,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Storage,OFF-ST-10002486,30,40,8,4,240,12.8,307.2,67.19999999999999
7250,2023-07-04,Second Class,Consumer,United States,Los Angeles,California,90008,West,Technology,Accessories,TEC-AC-10001874,100,120,2,2,200,4.8,235.2,35.19999999999999
7251,2023-06-15,Second Class,Consumer,United States,Los Angeles,California,90008,West,Technology,Accessories,TEC-AC-10003870,810,990,3,3,2430,89.1,2880.9,450.9000000000001
7252,2023-09-11,Standard Class,Corporate,United States,Hollywood,Florida,33021,South,Office Supplies,Labels,OFF-LA-10002473,10,10,4,2,40,0.8,39.2,-0.7999999999999972
7253,2023-06-14,Standard Class,Corporate,United States,Roseville,Michigan,48066,Central,Office Supplies,Paper,OFF-PA-10003790,70,70,3,2,210,4.199999999999999,205.8,-4.199999999999989
7254,2023-11-17,Standard Class,Home Office,United States,Superior,Wisconsin,54880,Central,Office Supplies,Appliances,OFF-AP-10002684,300,360,3,3,900,32.400000000000006,1047.6,147.5999999999999
7255,2022-06-05,Standard Class,Home Office,United States,Superior,Wisconsin,54880,Central,Furniture,Furnishings,FUR-FU-10001037,40,50,5,2,200,5.0,245.0,45.0
7256,2022-08-02,Standard Class,Home Office,United States,Superior,Wisconsin,54880,Central,Office Supplies,Storage,OFF-ST-10000876,40,50,4,5,160,10.0,190.0,30.0
7257,2023-11-30,Standard Class,Home Office,United States,Superior,Wisconsin,54880,Central,Office Supplies,Art,OFF-AR-10003732,10,10,2,5,20,1.0,19.0,-1.0
7258,2022-04-03,Standard Class,Home Office,United States,Superior,Wisconsin,54880,Central,Office Supplies,Paper,OFF-PA-10000994,570,630,6,2,3420,75.6,3704.4,284.4000000000001
7259,2023-03-14,Standard Class,Home Office,United States,Superior,Wisconsin,54880,Central,Office Supplies,Art,OFF-AR-10000940,10,10,5,4,50,2.0,48.0,-2.0
7260,2023-07-14,Standard Class,Home Office,United States,Superior,Wisconsin,54880,Central,Office Supplies,Paper,OFF-PA-10004888,40,50,7,4,280,14.0,336.0,56.0
7261,2022-12-27,Standard Class,Home Office,United States,Superior,Wisconsin,54880,Central,Technology,Phones,TEC-PH-10000441,110,130,1,5,110,6.5,123.5,13.5
7262,2023-06-08,Second Class,Corporate,United States,Thousand Oaks,California,91360,West,Office Supplies,Art,OFF-AR-10001231,10,10,7,4,70,2.8000000000000003,67.2,-2.799999999999997
7263,2022-02-28,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,TEC-PH-10003988,30,30,5,5,150,7.5,142.5,-7.5
7264,2022-12-09,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Envelopes,OFF-EN-10003068,30,30,4,5,120,6.0,114.0,-6.0
7265,2023-03-14,Standard Class,Consumer,United States,Springfield,Virginia,22153,South,Office Supplies,Art,OFF-AR-10004260,150,180,7,2,1050,25.2,1234.8,184.79999999999995
7266,2022-10-18,Second Class,Corporate,United States,Houston,Texas,77095,Central,Furniture,Chairs,FUR-CH-10001973,150,160,2,4,300,12.8,307.2,7.199999999999989
7267,2022-05-26,Same Day,Consumer,United States,Columbia,Tennessee,38401,South,Office Supplies,Binders,OFF-BI-10002824,10,10,3,2,30,0.6000000000000001,29.4,-0.6000000000000014
7268,2023-03-23,Same Day,Consumer,United States,Columbia,Tennessee,38401,South,Office Supplies,Storage,OFF-ST-10004950,60,70,4,3,240,8.4,271.6,31.600000000000023
7269,2023-02-16,Standard Class,Consumer,United States,Concord,North Carolina,28027,South,Office Supplies,Paper,OFF-PA-10004039,70,90,2,4,140,7.2,172.8,32.80000000000001
7270,2022-03-19,Standard Class,Consumer,United States,Concord,North Carolina,28027,South,Furniture,Furnishings,FUR-FU-10003374,290,320,8,2,2320,51.2,2508.8,188.80000000000018
7271,2022-10-31,Standard Class,Corporate,United States,San Jose,California,95123,West,Furniture,Bookcases,FUR-BO-10001918,230,270,2,5,460,27.0,513.0,53.0
7272,2023-04-11,Standard Class,Corporate,United States,San Jose,California,95123,West,Office Supplies,Appliances,OFF-AP-10002287,20,20,4,3,80,2.4,77.6,-2.4000000000000057
7273,2022-06-17,Standard Class,Corporate,United States,Greensboro,North Carolina,27405,South,Office Supplies,Supplies,OFF-SU-10004498,20,20,2,4,40,1.6,38.4,-1.6000000000000014
7274,2023-11-09,Standard Class,Corporate,United States,Greensboro,North Carolina,27405,South,Office Supplies,Binders,OFF-BI-10002557,0,0,3,5,0,0.0,0.0,0.0
7275,2023-05-16,Standard Class,Home Office,United States,Helena,Montana,59601,West,Technology,Phones,TEC-PH-10004908,300,340,5,5,1500,85.0,1615.0,115.0
7276,2022-02-25,Standard Class,Home Office,United States,Helena,Montana,59601,West,Furniture,Furnishings,FUR-FU-10000794,50,60,7,2,350,8.4,411.6,61.60000000000002
7277,2023-05-13,Standard Class,Home Office,United States,Fort Lauderdale,Florida,33311,South,Technology,Accessories,TEC-AC-10004171,700,800,10,4,7000,320.0,7680.0,680.0
7278,2022-11-23,First Class,Home Office,United States,San Francisco,California,94110,West,Technology,Phones,TEC-PH-10002070,30,40,2,3,60,2.4,77.6,17.599999999999994
7279,2023-07-13,First Class,Home Office,United States,San Francisco,California,94110,West,Technology,Accessories,TEC-AC-10003095,370,390,3,2,1110,23.4,1146.6,36.59999999999991
7280,2023-10-25,Same Day,Corporate,United States,Yuma,Arizona,85364,West,Technology,Accessories,TEC-AC-10003832,170,190,7,4,1190,53.199999999999996,1276.8,86.79999999999995
7281,2023-10-11,Standard Class,Consumer,United States,Columbia,Maryland,21044,East,Office Supplies,Binders,OFF-BI-10003527,2340,2540,2,4,4680,203.2,4876.8,196.80000000000018
7282,2022-03-15,Standard Class,Home Office,United States,Yuma,Arizona,85364,West,Technology,Machines,TEC-MA-10001148,560,600,5,3,2800,90.0,2910.0,110.0
7283,2023-06-18,Standard Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,OFF-BI-10002432,0,0,3,2,0,0.0,0.0,0.0
7284,2022-01-22,Standard Class,Consumer,United States,Cleveland,Ohio,44105,East,Office Supplies,Art,OFF-AR-10001374,30,30,5,4,150,6.0,144.0,-6.0
7285,2023-07-10,Standard Class,Consumer,United States,Cleveland,Ohio,44105,East,Furniture,Furnishings,FUR-FU-10000723,70,70,2,2,140,2.8,137.2,-2.8000000000000114
7286,2023-08-11,Standard Class,Consumer,United States,San Francisco,California,94110,West,Technology,Accessories,TEC-AC-10003614,50,50,4,3,200,6.0,194.0,-6.0
7287,2023-11-12,Standard Class,Corporate,United States,Oklahoma City,Oklahoma,73120,Central,Technology,Accessories,TEC-AC-10004877,10,10,1,4,10,0.4,9.6,-0.40000000000000036
7288,2023-07-03,Standard Class,Corporate,United States,Oklahoma City,Oklahoma,73120,Central,Furniture,Furnishings,FUR-FU-10004270,50,60,3,2,150,3.5999999999999996,176.4,26.400000000000006
7289,2022-03-09,Standard Class,Corporate,United States,Houston,Texas,77095,Central,Technology,Machines,TEC-MA-10002210,510,560,3,2,1530,33.599999999999994,1646.4,116.40000000000009
7290,2022-09-12,First Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Storage,OFF-ST-10000675,290,310,9,2,2610,55.800000000000004,2734.2,124.19999999999982
7291,2023-07-04,First Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Binders,OFF-BI-10004781,50,50,2,2,100,2.0,98.0,-2.0
7292,2023-12-05,First Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Labels,OFF-LA-10004689,30,30,9,3,270,8.1,261.9,-8.100000000000023
7293,2022-06-24,Standard Class,Consumer,United States,Nashville,Tennessee,37211,South,Technology,Machines,TEC-MA-10001856,590,650,2,4,1180,52.0,1248.0,68.0
7294,2023-04-03,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Furniture,Furnishings,FUR-FU-10000719,50,60,7,2,350,8.4,411.6,61.60000000000002
7295,2022-07-27,Standard Class,Consumer,United States,Bellevue,Washington,98006,West,Furniture,Furnishings,FUR-FU-10003849,20,20,1,4,20,0.8,19.2,-0.8000000000000007
7296,2022-06-11,First Class,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Art,OFF-AR-10001725,40,40,2,5,80,4.0,76.0,-4.0
7297,2023-07-21,First Class,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Fasteners,OFF-FA-10000840,10,10,6,5,60,3.0,57.0,-3.0
7298,2022-11-17,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Storage,OFF-ST-10000943,80,80,5,2,400,8.0,392.0,-8.0
7299,2022-02-08,First Class,Consumer,United States,Des Plaines,Illinois,60016,Central,Furniture,Tables,FUR-TA-10002533,230,290,4,5,920,58.0,1102.0,182.0
7300,2023-07-13,First Class,Consumer,United States,Des Plaines,Illinois,60016,Central,Furniture,Furnishings,FUR-FU-10001546,10,10,2,3,20,0.6,19.4,-0.6000000000000014
7301,2022-05-11,First Class,Consumer,United States,Des Plaines,Illinois,60016,Central,Furniture,Bookcases,FUR-BO-10003546,370,420,6,3,2220,75.6,2444.4,224.4000000000001
7302,2023-08-11,First Class,Consumer,United States,Des Plaines,Illinois,60016,Central,Office Supplies,Binders,OFF-BI-10004728,0,0,3,3,0,0.0,0.0,0.0
7303,2022-04-19,First Class,Consumer,United States,Des Plaines,Illinois,60016,Central,Office Supplies,Storage,OFF-ST-10000025,340,380,5,4,1700,76.0,1824.0,124.0
7304,2022-01-23,Standard Class,Consumer,United States,Boynton Beach,Florida,33437,South,Furniture,Chairs,FUR-CH-10003817,80,100,2,3,160,6.0,194.0,34.0
7305,2023-12-27,Standard Class,Consumer,United States,Boynton Beach,Florida,33437,South,Office Supplies,Paper,OFF-PA-10000289,10,10,2,5,20,1.0,19.0,-1.0
7306,2022-03-21,Standard Class,Consumer,United States,Plano,Texas,75023,Central,Furniture,Tables,FUR-TA-10001889,720,890,3,5,2160,133.5,2536.5,376.5
7307,2023-07-24,Second Class,Consumer,United States,San Jose,California,95123,West,Technology,Accessories,TEC-AC-10002305,60,70,4,4,240,11.2,268.8,28.80000000000001
7308,2023-11-07,Second Class,Consumer,United States,San Jose,California,95123,West,Furniture,Chairs,FUR-CH-10004875,90,110,2,3,180,6.6,213.4,33.400000000000006
7309,2022-07-12,Second Class,Consumer,United States,San Jose,California,95123,West,Office Supplies,Envelopes,OFF-EN-10001434,150,160,3,5,450,24.0,456.0,6.0
7310,2022-07-03,Second Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Fasteners,OFF-FA-10004395,10,10,3,5,30,1.5,28.5,-1.5
7311,2022-05-13,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Binders,OFF-BI-10004632,50,60,5,3,250,9.0,291.0,41.0
7312,2022-12-05,Standard Class,Consumer,United States,Miami,Florida,33178,South,Office Supplies,Binders,OFF-BI-10000145,0,0,2,4,0,0.0,0.0,0.0
7313,2023-12-31,Standard Class,Consumer,United States,Miami,Florida,33178,South,Office Supplies,Binders,OFF-BI-10002498,10,10,2,5,20,1.0,19.0,-1.0
7314,2022-02-03,Standard Class,Consumer,United States,Miami,Florida,33178,South,Office Supplies,Art,OFF-AR-10001761,40,40,8,5,320,16.0,304.0,-16.0
7315,2023-09-21,Standard Class,Home Office,United States,Park Ridge,Illinois,60068,Central,Technology,Phones,TEC-PH-10001817,270,290,1,5,270,14.5,275.5,5.5
7316,2023-07-16,Second Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Art,OFF-AR-10004456,30,40,3,2,90,2.4000000000000004,117.6,27.599999999999994
7317,2022-03-17,Standard Class,Corporate,United States,New York City,New York,10011,East,Furniture,Tables,FUR-TA-10001539,110,140,1,4,110,5.6,134.4,24.400000000000006
7318,2023-02-14,Standard Class,Corporate,United States,Hillsboro,Oregon,97123,West,Office Supplies,Paper,OFF-PA-10003205,20,20,3,2,60,1.2000000000000002,58.8,-1.2000000000000028
7319,2022-09-12,Standard Class,Corporate,United States,Hillsboro,Oregon,97123,West,Office Supplies,Binders,OFF-BI-10002813,0,0,7,5,0,0.0,0.0,0.0
7320,2022-11-01,Second Class,Consumer,United States,New York City,New York,10009,East,Technology,Phones,TEC-PH-10002310,830,980,5,2,4150,98.0,4802.0,652.0
7321,2022-04-19,Second Class,Consumer,United States,New York City,New York,10009,East,Furniture,Furnishings,FUR-FU-10003623,130,140,5,4,650,28.0,672.0,22.0
7322,2022-06-06,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Paper,OFF-PA-10003424,10,10,3,5,30,1.5,28.5,-1.5
7323,2022-11-15,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Technology,Accessories,TEC-AC-10004353,90,100,2,2,180,4.0,196.0,16.0
7324,2022-12-09,First Class,Consumer,United States,New York City,New York,10024,East,Furniture,Furnishings,FUR-FU-10001934,40,40,2,3,80,2.4,77.6,-2.4000000000000057
7325,2023-06-05,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Labels,OFF-LA-10003766,10,10,3,4,30,1.2000000000000002,28.8,-1.1999999999999993
7326,2023-10-05,Standard Class,Consumer,United States,Pasco,Washington,99301,West,Office Supplies,Appliances,OFF-AP-10004540,330,400,5,4,1650,80.0,1920.0,270.0
7327,2023-03-21,Standard Class,Consumer,United States,Pasco,Washington,99301,West,Office Supplies,Binders,OFF-BI-10001543,30,30,1,5,30,1.5,28.5,-1.5
7328,2023-08-03,Standard Class,Home Office,United States,Burbank,California,91505,West,Furniture,Furnishings,FUR-FU-10004597,100,110,2,4,200,8.8,211.2,11.199999999999989
7329,2023-05-29,Standard Class,Home Office,United States,Burbank,California,91505,West,Technology,Machines,TEC-MA-10001148,1110,1280,4,4,4440,204.8,4915.2,475.1999999999998
7330,2023-06-14,Standard Class,Home Office,United States,Burbank,California,91505,West,Office Supplies,Storage,OFF-ST-10000078,1540,1860,7,5,10780,651.0,12369.0,1589.0
7331,2022-09-15,First Class,Corporate,United States,Chicago,Illinois,60623,Central,Furniture,Furnishings,FUR-FU-10001037,20,20,6,5,120,6.0,114.0,-6.0
7332,2023-05-18,Standard Class,Corporate,United States,Lancaster,Pennsylvania,17602,East,Technology,Phones,TEC-PH-10001433,50,60,1,4,50,2.4,57.6,7.600000000000001
7333,2023-02-01,Standard Class,Corporate,United States,Lancaster,Pennsylvania,17602,East,Office Supplies,Binders,OFF-BI-10003007,70,80,7,3,490,16.8,543.2,53.200000000000045
7334,2023-05-07,Standard Class,Consumer,United States,Tampa,Florida,33614,South,Furniture,Furnishings,FUR-FU-10001290,60,70,2,4,120,5.6,134.4,14.400000000000006
7335,2022-06-01,Standard Class,Consumer,United States,Tampa,Florida,33614,South,Furniture,Furnishings,FUR-FU-10000087,40,50,3,2,120,3.0,147.0,27.0
7336,2022-01-16,Standard Class,Consumer,United States,New York City,New York,10024,East,Technology,Accessories,TEC-AC-10002049,790,840,2,2,1580,33.6,1646.4,66.40000000000009
7337,2023-04-03,Standard Class,Consumer,United States,New York City,New York,10024,East,Furniture,Bookcases,FUR-BO-10002613,400,450,2,5,800,45.0,855.0,55.0
7338,2022-07-17,First Class,Corporate,United States,Los Angeles,California,90045,West,Office Supplies,Storage,OFF-ST-10004950,20,20,1,3,20,0.6,19.4,-0.6000000000000014
7339,2023-10-24,Second Class,Corporate,United States,New York City,New York,10035,East,Furniture,Chairs,FUR-CH-10004875,170,190,3,5,510,28.5,541.5,31.5
7340,2023-06-02,First Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10003190,10,10,2,5,20,1.0,19.0,-1.0
7341,2022-06-24,Standard Class,Consumer,United States,Atlanta,Georgia,30318,South,Furniture,Chairs,FUR-CH-10000553,60,70,2,5,120,7.0,133.0,13.0
7342,2022-11-16,Standard Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Labels,OFF-LA-10002762,140,160,13,2,1820,41.6,2038.4,218.4000000000001
7343,2023-12-27,Standard Class,Consumer,United States,Atlanta,Georgia,30318,South,Furniture,Furnishings,FUR-FU-10000719,20,30,3,4,60,3.5999999999999996,86.4,26.400000000000006
7344,2022-05-13,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Storage,OFF-ST-10000563,180,190,6,4,1080,45.599999999999994,1094.4,14.400000000000091
7345,2022-05-02,Standard Class,Corporate,United States,Jacksonville,Florida,32216,South,Furniture,Tables,FUR-TA-10004289,580,720,6,5,3480,216.0,4104.0,624.0
7346,2023-07-12,Standard Class,Corporate,United States,Jacksonville,Florida,32216,South,Technology,Phones,TEC-PH-10003555,60,70,4,5,240,14.0,266.0,26.0
7347,2022-11-13,Standard Class,Corporate,United States,Jacksonville,Florida,32216,South,Office Supplies,Art,OFF-AR-10001958,10,10,1,5,10,0.5,9.5,-0.5
7348,2022-06-26,Standard Class,Corporate,United States,Jacksonville,Florida,32216,South,Furniture,Chairs,FUR-CH-10000225,50,60,1,5,50,3.0,57.0,7.0
7349,2022-04-28,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Appliances,OFF-AP-10002534,150,180,3,4,450,21.6,518.4,68.39999999999998
7350,2022-08-02,Standard Class,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Office Supplies,Binders,OFF-BI-10000301,40,40,6,3,240,7.199999999999999,232.8,-7.199999999999989
7351,2022-08-30,Standard Class,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Office Supplies,Binders,OFF-BI-10003460,20,20,5,5,100,5.0,95.0,-5.0
7352,2022-04-06,Standard Class,Consumer,United States,Modesto,California,95351,West,Technology,Accessories,TEC-AC-10001772,90,110,7,5,630,38.5,731.5,101.5
